source_id,niveau,montant,unite,ordre,order_niveau_regle,cible,flag_chiffre_independant_des_benefs,exception,cible_si_independant,flag_optionel,min,max,flag_cible_multiple,flag_delegation
537457,2,15,%,4,2,administrateurs,False,False,False,False,False,False,False,False
537486,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
537486,1,5,%,2,2,intérêt cumulatif aux actions de priorité,True,False,False,False,False,False,False,False
537486,1,5,%,3,3,actions ordinaires,False,False,False,False,False,False,False,False
537486,2,15,%,4,1,réserve,False,False,False,False,False,False,False,False
537486,2,70,%,5,2,actions,False,False,False,False,False,False,False,False
537507,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
537507,1,5,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
537507,1,90,%,3,3,actions,False,False,False,False,False,False,False,False
537521,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
537521,1,6,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
537521,2,80,%,3,1,actions,False,False,False,False,False,False,False,False
537549,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
537549,1,5,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
537573,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
537573,1,6,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
537573,2,15,%,3,1,conseil d’administration,False,False,False,False,False,False,False,False
537573,2,85,%,4,2,actions,False,False,False,False,False,False,False,False
537592,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
537592,1,5,%,2,2,fonds de prévoyance,False,False,False,False,False,False,False,False
537592,1,6,%,3,3,intérêt aux actions,True,False,False,False,False,False,False,False
537607,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
537607,1,6,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
537607,1,10,%,3,3,parts de fondateur,False,False,False,False,False,False,False,False
537607,2,25,%,4,1,réserve,False,False,False,False,False,maximum à la réserve extraordinaire,False,False
537607,3,10,%,5,1,direction,False,False,False,False,False,False,False,False
537607,3,85,%,6,2,actions,False,False,False,False,False,False,False,False
537630,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
537630,1,5,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
537630,2,10,%,3,1,conseil,False,False,False,False,False,False,False,False
537630,3,85,%,4,1,actions,False,False,False,False,False,False,False,False
537630,3,15,%,5,2,parts bénéficiaires,False,False,False,False,False,False,False,False
537649,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
537649,1,6,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
537649,1,90,%,3,3,actions,False,False,False,False,False,False,False,False
537671,1,10,%,1,1,réserve légale,False,False,False,False,False,False,False,False
537671,1,5,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
537688,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
537688,1,6,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
537688,2,10,%,3,1,administrateurs,False,aux actions sauf décision de l’assemblée,True,False,False,False,False,False
537688,3,4,Francs,5,2,actions,False,False,False,False,False,False,False,False
537712,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
537712,1,5,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
537733,1,5,%,1,1,réserve,False,False,False,False,False,False,False,False
537733,2,6,%,2,1,intérêt aux actions,True,False,False,False,False,False,False,False
537733,2,15,%,3,2,conseil d’administration,False,False,False,False,False,False,False,False
537758,1,5,%,1,1,réserve,False,False,False,False,False,False,False,False
537758,2,5,%,2,1,intérêt aux actions privilégiées,True,False,False,False,False,False,False,False
537758,3,3,%,3,1,intérêt aux actions,True,False,False,False,False,False,False,False
537758,3,20,%,4,2,direction,False,False,False,False,False,False,False,False
537758,3,5,%,5,3,personnel,False,False,False,False,False,False,False,False
537770,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
537770,1,6,%,2,2,actions,True,False,False,False,False,False,False,False
537770,2,79,%,3,1,actions,False,False,False,False,False,False,False,False
537770,2,11,%,4,2,parts,False,False,False,False,False,False,False,False
537793,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
537793,1,5,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
537793,2,90,%,3,1,actionnaires,False,False,False,False,False,False,False,False
537814,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
537814,1,6,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
537814,1,10,%,3,3,personnel,False,False,False,False,False,False,False,False
537839,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
537839,1,5,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
537839,2,94,%,3,1,actions,False,False,False,False,False,False,False,False
537853,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
537853,1,6,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
537853,2,75,%,3,1,actions,False,False,False,False,False,False,False,False
537853,2,25,%,4,2,parts,False,False,False,False,False,False,False,False
537869,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
537869,1,6,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
537869,2,85,%,3,1,actions,False,False,False,False,False,False,False,False
537889,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
537889,1,5,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
537889,3,50,%,3,1,réserve spéciale,False,False,False,False,False,False,False,False
537905,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
537905,1,6,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
537905,1,6,%,3,3,intérêt aux actions privilégiées,True,False,False,False,False,False,False,False
537905,2,70,%,4,1,actions,False,False,False,False,False,False,False,False
537905,2,30,%,5,2,parts,False,False,False,False,False,False,False,False
537905,2,1,%,6,3,actions ordinaires,True,False,False,False,False,False,False,False
537926,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
537926,1,5,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
537926,2,90,%,3,1,actions,False,False,False,False,False,False,False,False
537948,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
537948,1,5,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
537948,2,80,%,3,1,actions,False,False,False,False,False,False,False,False
537974,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
537974,1,5,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
537998,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
537998,1,5,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
537998,2,85,%,3,1,actions,False,False,False,False,False,False,False,False
537998,2,15,%,4,2,conseil d’administration,False,False,False,False,False,False,False,False
538020,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
538020,1,5,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
538042,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
538042,1,6,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
538042,3,25,%,3,1,parts,False,False,False,False,False,False,False,False
538042,3,75,%,4,2,actions,False,False,False,False,False,False,False,False
538068,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
538092,1,5,%,1,1,réserve,False,False,False,False,False,False,False,False
538092,2,10,%,2,1,conseil,False,False,False,False,False,False,False,False
538092,2,90,%,3,2,actions,False,False,False,False,False,False,False,False
538104,1,5,%,1,1,réserve,False,False,False,False,False,False,False,False
538104,2,6,%,2,1,intérêt aux actions,True,False,False,False,False,False,False,False
538104,2,10,%,3,2,conseil d’administration,False,False,False,False,False,False,False,False
538104,2,90,%,4,3,actions,False,False,False,False,False,False,False,False
538125,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
538125,1,5,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
538125,2,90,%,3,1,actions,False,False,False,False,False,False,False,False
538157,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
538157,1,5,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
538157,2,10,%,3,1,conseil d’administration,False,False,False,False,False,False,False,False
538157,2,45,%,4,2,actions privilégiées,False,False,False,False,False,False,False,False
538157,2,45,%,5,3,actions de dividende,False,False,False,False,False,False,False,False
538182,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
538182,1,6,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
538182,2,50,%,3,1,parts,False,False,False,False,False,False,False,False
538196,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
538196,1,8,%,2,2,actions,True,False,False,False,False,False,False,False
538213,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
538213,1,5,%,2,2,actions de priorité,True,False,False,False,False,False,False,False
538213,1,5,%,3,3,actions ordinaires,False,False,False,False,False,False,False,False
538213,2,3,%,4,1,personnel,False,False,False,False,False,False,False,False
538233,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
538233,2,88,%,2,1,actions,False,False,False,False,False,False,False,False
538233,2,12,%,3,2,conseil d’administration,False,False,False,False,False,False,False,False
538246,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
538246,1,9,%,2,2,actions,False,False,False,False,False,premier dividende (au maximum ) aux actions,False,False
538246,3,67,%,3,1,actions,False,False,False,False,False,False,False,False
538246,3,33,%,4,2,parts bénéficiaires,False,False,False,False,False,False,False,False
538270,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
538297,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
538297,1,5,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
538297,2,70,%,3,1,actions,False,False,False,False,False,False,False,False
538297,2,15,%,4,2,parts,False,False,False,False,False,False,False,False
538313,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
538327,2,34,%,1,1,fonds d’amortissement,False,False,False,False,False,pour constituer un fonds d’amortissement jusqu’à 6 millions,False,False
538327,2,10,%,2,2,gérance,False,False,False,False,False,False,False,False
538340,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
538340,1,6,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
538353,1,5,%,1,1,réserve,False,False,False,False,False,False,False,False
538368,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
538368,1,5,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
538368,2,10,%,3,1,actions,False,False,False,False,False,False,False,False
538394,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
538394,2,10,%,2,1,conseil d’administration,False,False,False,False,False,False,False,False
538417,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
538417,1,5,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
538417,2,10,%,3,1,conseil,False,False,False,False,False,False,False,False
538417,2,90,%,4,2,actions,False,False,False,False,False,False,False,False
538436,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
538436,1,2,%,2,2,fonds d’amortissement,False,False,False,False,False,False,False,False
538436,1,5,%,3,3,intérêt aux actions,True,False,False,False,False,False,False,False
538436,2,15,%,4,1,conseil d’administration,False,False,False,False,False,False,False,False
