source_id,niveau,montant,unite,ordre,cible,flag_chiffre_independant_des_benefs,exception,cible_si_independant,flag_optionel,min,max,flag_cible_multiple,flag_delegation
398677,2,6,%,5,conseil d’administration,0,,,0,,,0,0
398677,2,4,%,6,sous-directeur,0,,,0,,,0,0
398677,2,80,%,7,actions,0,,,0,,,0,0
398693,1,5,%,1,réserve,0,,,0,,,0,0
398693,1,5,%,2,intérêt aux actions,1,,,0,,,0,0
398693,2,4,%,3,conseil,0,,,0,,,0,0
398693,2,2,%,4,intérêt aux actions,1,,,0,,,0,0
398693,3,50,%,5,actions,0,,,0,,,0,0
398693,3,50,%,6,parts de fondateur,0,,,0,,,0,0
398708,1,5,%,1,réserve légale,0,,,0,,,0,0
398708,1,6,%,2,intérêt aux actions,1,,,0,,,0,0
398722,1,5,%,1,réserve légale,0,,,0,,,0,0
398722,1,50,Francs,2,actions,1,,,0,,,0,0
398722,2,10,%,3,Conseil d’administration,0,,,0,,,0,0
398722,3,80,%,4,actions,0,,,0,,,0,0
398722,3,20,%,5,fondateur,0,,,0,,,0,0
398741,1,5,%,1,réserve légale,0,,,0,,,0,0
398758,1,5,%,1,réserve légale,0,,,0,,,0,0
398758,1,5,%,2,intérêt aux actions,1,,,0,,,0,0
398758,2,60,%,3,actionnaires,0,,,0,,,0,0
398758,2,40,%,4,Conseil,0,,,0,,,0,0
398775,1,5,%,1,réserve,0,,,0,,,0,0
398775,1,5,%,2,intérêt aux actions,1,,,0,,,0,0
398775,1,10,%,3,conseil d’administration,0,,,0,,,0,0
398775,1,90,%,4,actions,0,,,0,,,0,0
398790,1,5,%,1,administrateurs,0,,,0,,,0,0
398790,1,5,%,2,réserve,0,,,0,,,0,0
398790,1,90,%,3,actions,0,,,0,,,0,0
398804,1,5,%,1,réserve légale,0,,,0,,,0,0
398804,1,5,%,2,intérêt aux actions,1,,,0,,,0,0
398804,2,13,%,3,directeur,0,,,0,,,0,0
398804,2,7,%,4,conseil d’administration,0,,,0,,,0,0
398804,2,30,%,5,actions,0,,,0,,,0,0
398820,1,5,%,1,réserve légale,0,,,0,,,0,0
398820,1,5,%,2,intérêt aux actions,1,,,0,,,0,0
398820,2,10,%,3,conseil d’administration,0,,,0,,,0,0
398834,1,5,%,1,réserve légale,0,,,0,,,0,0
398834,1,5,%,2,intérêt aux actions,1,,,0,,,0,0
398834,2,15,%,3,fonds d’amortissement,0,,,0,,,0,0
398834,2,40,%,4,Conseil d’administration,0,,,0,,,0,0
398834,3,15,%,5,Conseil d’administration,0,,,0,,,0,0
398834,3,85,%,6,actionnaires,0,,,0,,,0,0
398852,1,5,%,1,réserve légale,0,,,0,,,0,0
398852,1,5,%,2,intérêt aux actions,1,,,0,,,0,0
398852,2,5,%,3,conseil d’administration,0,,,0,,,0,0
398868,1,5,%,1,réserve légale,0,,,0,,,0,0
398868,2,6,%,2,intérêt aux actions,1,,,0,,,0,0
398868,3,60,%,3,actions,0,,,0,,,0,0
398868,3,15,%,4,conseil,0,,,0,,,0,0
398868,3,10,%,5,personnel,0,,,0,,,0,0
398905,1,10,%,1,réserve légale,0,,,0,,,0,0
398905,1,15,%,2,Conseil d’administration,0,,,0,,,0,0
398905,1,75,%,3,actions,0,,,0,,,0,0
398935,1,5,%,1,réserve légale,0,,,0,,,0,0
398935,2,5,%,2,Conseil d’administration,0,,,0,,,0,0
398935,2,95,%,3,actions,0,,,0,,,0,0
398949,1,5,%,1,réserve légale,0,,,0,,,0,0
398949,1,5,%,2,réserve,0,,,0,,,0,0
398949,1,5,%,3,intérêt aux actions,1,,,0,,,0,0
398949,2,10,%,4,conseil,0,,,0,,,0,0
398949,2,10,%,5,directeur,0,,,0,,,0,0
398949,2,80,%,6,actions,0,,,0,,,0,0
398966,1,5,%,1,réserve légale,0,,,0,,,0,0
398966,1,5,%,2,intérêt aux actions,1,,,0,,,0,0
398966,2,1,%,3,chaque administrateur,0,,,0,,,1,0
398966,2,1/3,%,4,chaque commissaire,0,,,0,,,1,0
398966,3,50,%,5,actions de capital,0,,,0,,,0,0
398966,3,50,%,6,actions de dividende,0,,,0,,,0,0
398983,1,6,%,1,intérêt aux actions,1,,,0,,,0,0
398983,2,5,%,2,Conseil d’administration,0,,,0,,,0,0
398983,2,5,%,3,fonds de réserve,0,,,1,,,0,0
399002,1,5,%,1,réserve légale,0,,,0,,,0,0
399002,1,5,%,2,intérêt aux actions,1,,,0,,,0,0
399019,1,5,%,1,réserve légale,0,,,0,,,0,0
399019,1,5,%,2,intérêt aux actions,1,,,0,,,0,0
399019,2,10,%,3,conseil,0,,,0,,,0,0
399019,2,5,%,4,direction,0,sauf prélèvement pour fonds de prévoyance,True,0,,,0,0
399038,1,5,%,1,réserve légale,0,,,0,,,0,0
399038,1,5,%,2,intérêt aux actions,1,,,0,,,0,0
399038,2,10,%,3,conseil,0,,,0,,,0,0
399038,2,60,%,4,actions,0,,,0,,,0,0
399038,2,30,%,5,parts de fondateur,0,,,0,,,0,0
399059,1,5,%,1,réserve,0,,,0,,,0,0
399059,1,6,%,2,intérêt aux actions,1,,,0,,,0,0
399059,2,10,%,3,conseil d’administration,0,,,0,,,0,0
399059,2,45,%,4,actions,0,,,0,,,0,0
399059,2,45,%,5,parts de fondateur,0,,,0,,,0,0
399059,2,,Francs,6,actions,0,,,0,,,0,0
399079,1,5,%,1,réserve légale,0,,,0,,,0,0
399079,1,5,%,2,intérêt aux actions,1,,,0,,,0,0
399097,1,5,%,1,réserve légale,0,,,0,,,0,0
399097,1,5,%,2,intérêt aux actions,1,,,0,,,0,0
399097,2,5,%,3,conseil d’administration,0,,,0,,,0,0
399097,2,5,%,4,fonds de réserve,0,,,0,,,0,0
399097,2,90,%,5,actions,0,,,0,,,0,0
399115,1,5,%,1,réserve légale,0,,,0,,,0,0
399115,2,10,%,2,conseil d’administration,0,,,0,,,0,0
399115,2,5,%,3,direction,0,,,0,,,0,0
399115,2,85,%,4,actions,0,,,0,,,0,0
399134,1,5,%,1,réserve légale,0,,,0,,,0,0
399134,1,5,%,2,intérêt aux actions,1,,,0,,,0,0
399134,2,20,%,3,conseil d’administration,0,,,0,,,0,0
399134,2,10,%,4,parts de fondateur,0,,,0,,,0,0
399134,2,70,%,5,actions,0,,,0,,,0,0
399151,1,5,%,1,intérêt aux actions,1,,,0,,,0,0
399151,2,10,%,2,administrateurs,0,,,0,,,0,1
399151,2,6,%,3,administrateurs,0,,,0,,,0,1
399151,2,84,%,4,actions,0,,,0,,,0,0
399170,1,5,%,1,réserve légale,0,,,0,,,0,0
399170,1,5,%,2,intérêt aux actions,1,,,0,,,0,0
399170,2,10,%,3,conseil,0,,,0,,,0,0
399170,3,70,%,4,actions,0,,,0,,,0,0
399170,3,30,%,5,parts bénéficiaires,0,,,0,,,0,0
399190,1,5,%,1,intérêt aux actions,1,,,0,,,0,0
399190,2,5,%,2,fonds de réserve,0,,,0,,,0,0
399190,3,50,%,3,actionnaires,0,,,0,,,0,0
399190,3,40,%,4,gérance,0,,,0,,,0,0
399207,1,5,%,1,réserve légale,0,,,0,,,0,0
399207,1,10,%,2,fonds d’amortissement du matériel,0,,,0,,,0,0
399207,1,5,%,3,intérêt aux actions,1,,,0,,,0,0
399207,2,25,%,4,Conseil d’administration,0,,,0,,,0,0
399207,2,75,%,5,actions,0,,,0,,,0,0
399223,1,5,%,1,réserve légale,0,,,0,,,0,0
399223,1,5,%,2,intérêt aux actions,1,,,0,,,0,0
399223,2,10,%,3,Conseil d’administration,0,,,0,,,0,0
399223,2,90,%,4,actions,0,,,0,,,0,0
399239,1,5,%,1,réserve légale,0,,,0,,,0,0
399239,1,5,%,2,intérêt aux actions,1,,,0,,,0,0
399239,1,5,%,3,conseil d’administration,0,,,0,,,0,0
399239,1,70,%,4,actions,0,,,0,,,0,0
399239,1,25,%,5,parts bénéficiaires,0,,,0,,,0,0
399256,1,5,%,1,réserve légale,0,,,0,,,0,0
399256,1,5,%,2,intérêt aux actions privilégiées,1,,,0,,,0,0
399256,2,10,%,3,conseil d’administration et au collège des commissaire,0,,,0,,,0,0
399256,2,5,%,4,conseil,0,,,0,,,0,0
399256,3,25,%,5,actions privilégiées,0,,,0,,,0,0
399256,3,75,%,6,actions ordinaires,0,,,0,,,0,0
399272,1,5,%,1,réserve légale,0,,,0,,,0,0
399272,1,5,%,2,intérêt aux actions,1,,,0,,,0,0
399272,2,5,%,3,conseil d’administration,0,,,0,,,0,0
399272,2,5,%,4,actions,0,,,0,,,0,0
399272,3,20,%,5,administrateurs,0,,,0,,,0,1
399272,3,25,%,6,fonds d’amortissement,0,,,0,,,0,0
399272,3,55,%,7,fonds de prévoyance,0,,,0,,,0,0
399287,1,5,%,1,réserve légale,0,,,0,,,0,0
399287,1,6,%,2,intérêt aux actions,1,,,0,,,0,0
399287,2,15,%,3,conseil d’administration,0,,,0,,,0,0
399287,3,50,%,4,actions,0,,,0,,,0,0
399287,3,50,%,5,parts de fondateur,0,,,0,,,0,0
399303,1,5,%,1,réserve légale,0,,,0,,,0,0
399303,2,5,%,2,conseil d’administration,0,,,0,,,0,0
399303,2,95,%,3,actions,0,,,0,,,0,0
399323,1,5,%,1,réserve légale,0,,,0,,,0,0
399323,1,5,%,2,fonds de prévoyance,0,,,0,,,0,0
399323,2,10,%,3,conseil d’administration,0,,,0,,,0,0
399323,2,90,%,4,actions,0,,,0,,,0,0
399338,1,5,%,1,réserve légale,0,,,0,,,0,0
399338,1,6,%,2,intérêt aux actions,1,,,0,,,0,0
399338,2,15,%,3,conseil d’administration,0,,,0,,,0,0
399338,3,50,%,4,parts bénéficiaires,0,,,0,,,0,0
399338,3,50,%,5,actions,0,,,0,,,0,0
399353,1,5,%,1,réserve légale,0,,,0,,,0,0
399353,2,5,%,2,intérêt aux actions privilégiées,1,,,0,,,0,0
399353,3,12,%,3,conseil d’administration,0,,,0,,,0,0
399353,3,4,%,4,commissaires,0,,,0,,,0,0
399353,3,1,%,5,conseil,0,,,0,,,0,0
399370,1,5,%,1,réserve,0,,,0,,,0,0
399370,1,20,%,2,Conseil d’administration,0,,,0,,,0,0
399370,1,80,%,3,actionnaires,0,,,0,,,0,0
399371,1,80,%,1,l’assemblée,0,,,0,,,0,0
399388,1,5,%,1,réserve légale,0,,,0,,,0,0
399388,1,5,%,2,intérêt aux actions,1,,,0,,,0,0
399388,2,80,%,3,actions,0,,,0,,,0,0
399388,2,10,%,4,conseil d’administration,0,,,0,,,0,0
399388,2,10,%,5,conseil d’administration,0,,,0,,,0,0
401738,2,6,%,1,intérêt aux actions,1,,,0,,,0,0
401738,2,2,%,2,fonds de réserve,0,,,0,,,0,0
401738,3,5,%,3,conseil d’administration,0,,,0,,,0,0
401738,4,95,%,4,actions,0,,,0,,,0,0
401738,4,5,%,5,fondateur,0,,,0,,,0,0
401756,1,5,%,1,intérêt aux actions,1,,,0,,,0,0
401756,1,5,%,2,fonds de réserve,0,,,0,,,0,0
401756,2,5,%,3,administrateurs,0,,,0,,,0,0
401756,2,10,%,4,parts de fondateur,0,,,0,,,0,0
401775,1,2,%,1,réserve légale,0,,,0,,,0,0
401775,2,8,%,2,actionnaires,0,,,0,,,0,0
401775,3,2,%,3,actionnaires,0,,,0,,,0,0
401775,3,25,%,4,actionnaires,0,,,0,,,0,0
401792,1,5,%,1,intérêt aux actions,1,,,0,,,0,0
401792,1,5,%,2,fonds de réserve,0,,,0,,,0,0
401812,1,5,%,1,fonds de réserve,0,,,0,,,0,0
401812,1,4,%,2,intérêt non cumulatif aux actions,1,,,0,,,0,0
401812,1,5,%,3,intérêt non cumulatif aux actions,1,,,0,,,0,0
401960,1,6,%,1,intérêt aux actions,1,,,0,,,0,0
401960,1,2,%,2,fonds de réserve,0,,,0,,,0,0
401960,2,10,%,3,parts de fondateur,0,,,0,,,0,0
401960,2,90,%,4,actions,0,,,0,,,0,0
401978,1,5,%,1,réserve légale,0,,,0,,,0,0
401978,1,6,%,2,actions privilégiées,0,,,0,,,0,0
401978,2,1,%,3,chaque administrateur,0,,,0,,,1,0
401978,2,1/2,%,4,chaque commissaire,0,,,0,,,1,0
401978,3,4,Francs,5,actions ordinaires,0,,,0,,,0,0
401978,4,50,%,6,actions privilégiées,0,,,0,,,0,0
401978,4,50,%,7,actions ordinaires,0,,,0,,,0,0
401995,1,5,%,1,réserve légale,0,,,0,,,0,0
401995,1,5,%,2,intérêt aux actions,0,sauf prélèvement facultatif pour fonds de prévoyance,True,1,,,0,0
401995,2,10,%,4,Conseil,0,,,0,,,0,0
401995,2,90,%,5,actionnaires,0,,,0,,,0,0
402010,1,5,%,1,réserve légale,0,,,0,,,0,0
402010,1,4,%,2,intérêt aux actions,1,,,0,,,0,0
402010,2,10,%,3,conseil d’administration,0,,,0,,,0,0
402029,1,5,%,1,réserve légale,0,,,0,,,0,0
402029,1,6,%,2,intérêt aux actions,1,,,0,,,0,0
402029,1,1,%,3,chaque membre du conseil,0,,,0,,,1,0
402029,1,2,%,4,personnel,0,,,0,,,0,0
402047,1,5,%,1,réserve légale,0,,,0,,,0,0
402047,1,6,%,2,intérêt cumulatif aux actions de priorité,1,,,0,,,0,0
402047,1,5,%,3,actions ordinaires,0,,,0,,,0,0
402047,2,10,%,4,conseil d’administration,0,,,0,,,0,0
402047,2,90,%,5,actions,0,,,0,,,0,0
402079,1,5,%,1,réserve légale,0,,,0,,,0,0
402079,1,5,%,2,intérêt aux actions privilégiées,1,,,0,,,0,0
402079,2,10,%,3,administrateurs,0,,,0,,,0,0
402079,3,25,%,4,actions privilégiées,0,,,0,,,0,0
402079,3,75,%,5,actions ordinaires,0,,,0,,,0,0
402098,1,5,%,1,réserve légale,0,,,0,,,0,0
402098,1,5,%,2,intérêt aux actions,1,,,0,,,0,0
402098,2,15,%,3,conseil d’administration,0,,,0,,,0,0
402098,2,20,%,4,parts bénéficiaires,0,,,0,,,0,0
402098,2,65,%,5,actions,0,,,0,,,0,0
402116,1,5,%,1,réserve légale,0,,,0,,,0,0
402116,1,5,%,2,intérêt aux actions,1,,,0,,,0,0
402116,2,10,%,3,conseil d’administration,0,,,0,,,0,0
402116,3,65,%,4,actions,0,,,0,,,0,0
402116,3,35,%,5,parts de fondateur,0,,,0,,,0,0
402134,1,5,%,1,réserve légale,0,,,0,,,0,0
402134,1,5,%,2,intérêt aux actions,1,,,0,,,0,0
402134,2,15,%,3,conseil d’administration,0,,,0,,,0,0
402134,3,70,%,4,actions,0,,,0,,,0,0
402134,3,30,%,5,parts bénéficiaires,0,,,0,,,0,0
402163,1,7,%,1,intérêt aux actions,1,,,0,,,0,0
402163,2,50,%,2,actions ordinaires,0,,,0,,,0,0
402163,2,50,%,3,actions,0,,,0,,,0,0
402187,1,10,%,1,réserve légale,0,,,0,,,0,0
402187,1,5,%,2,intérêt aux actions,1,,,0,,,0,0
402187,2,15,%,3,conseil d’administration,0,,,0,,,0,0
402187,2,25,%,4,parts bénéficiaires,0,,,0,,,0,0
402206,1,5,%,1,réserve légale,0,,,0,,,0,0
402206,1,10,%,2,intérêt aux actions,1,,,0,,,0,0
402206,3,50,%,3,actions,0,,,0,,,0,0
402206,3,50,%,4,parts,0,,,0,,,0,0
402223,1,5,%,1,intérêt aux actions,1,,,0,,,0,0
402223,1,5,%,2,réserve légale,0,,,0,,,0,0
402223,2,3,%,3,conseil de surveillance,0,,,0,,,0,0
402223,2,25,%,4,réserve spéciale,0,,,0,,,0,0
402223,2,15,%,5,fonds de prévoyance,0,,,0,,,0,0
402223,2,57,%,6,actions,0,,,0,,,0,0
402241,1,5,%,1,réserve légale,0,,,0,,,0,0
402241,1,5,%,2,intérêt aux actions,1,,,0,,,0,0
402241,2,75,%,3,actions,0,,,0,,,0,0
402241,2,9,%,4,conseil d’administration,0,,,0,,,0,0
402241,2,16,%,5,parts de fondateur,0,,,0,,,0,0
402258,1,5,%,1,réserve légale,0,,,0,,,0,0
402258,1,4,%,2,actions de priorité,1,,,0,,,0,0
402258,1,4,%,3,intérêt aux actions,1,,,0,,,0,0
402258,2,10,%,4,conseil d’administration,0,,,0,,,0,0
402258,3,20,%,5,actions de priorité,0,,,0,,,0,0
402275,1,5,%,1,réserve légale,0,,,0,,,0,0
402275,1,5,%,2,intérêt aux actions,1,,,0,,,0,0
402275,2,10,%,3,conseil d’administration,0,,,0,,,0,0
402275,2,45,%,4,actions,0,,,0,,,0,0
402275,2,45,%,5,parts bénéficiaires,0,,,0,,,0,0
402293,1,5,%,1,réserve légale,0,,,0,,,0,0
402293,1,5,%,2,administrateurs,0,,,0,,,0,0
402313,1,5,%,1,réserve légale,0,,,0,,,0,0
402313,1,5,%,2,intérêt aux actions,1,,,0,,,0,0
402313,2,3,%,3,directeur,0,,,0,,,0,0
402313,2,15,%,4,conseil d’administration,0,,,0,,,0,0
402313,2,79,%,5,actionnaires,0,,,0,,,0,0
402336,1,5,%,1,réserve légale,0,,,0,,,0,0
402336,1,3,%,2,intérêt aux actions,1,,,0,,,0,0
402336,3,10,%,3,conseil d’administration,0,,,0,,,0,0
402336,3,90,%,4,actions,0,,,0,,,0,0
402355,1,5,%,1,réserve légale,0,,,0,,,0,0
402355,1,5,%,2,intérêt aux actions,1,,,0,,,0,0
402355,2,20,%,3,conseil d’administration,0,,,0,,,0,0
402355,2,80,%,4,actions,0,,,0,,,0,0
402374,1,5,%,1,réserve légale,0,,,0,,,0,0
402374,1,5,%,2,intérêt aux actions,1,,,0,,,0,0
402374,1,10,%,3,conseil d’administration,0,,,0,,,0,0
402374,3,25,%,4,parts bénéficiaires,0,,,0,,,0,0
402374,3,75,%,5,actions,0,,,0,,,0,0
402393,1,5,%,1,réserve légale,0,,,0,,,0,0
402393,1,5,%,2,actions de priorité,1,,,0,,,0,0
402393,1,5,%,3,intérêt aux actions,1,,,0,,,0,0
402393,1,3,%,4,actions ordinaires,0,,,0,,,0,0
402393,2,1,%,5,chaque administrateur,0,,,0,,,1,0
402393,3,50,%,6,actions ordinaires,0,,,0,,,0,0
402393,3,50,%,7,parts de fondateur,0,,,0,,,0,0
402408,1,5,%,1,réserve légale,0,,,0,,,0,0
402408,1,5,%,2,intérêt aux actions,1,,,0,,,0,0
402408,2,10,%,3,conseil d’administration,0,,,0,,,0,0
402408,2,20,%,4,directeur,0,,,0,,et jusqu’à un maximum de  au directeur dans le cas où il en aurait été nommé un,0,0
402408,3,80,%,5,actions,0,,,0,,,0,0
402408,3,20,%,6,parts de fondateur,0,,,0,,,0,0
402434,1,5,%,1,réserve légale,0,,,0,,,0,0
402434,1,4,%,2,actions amorties et non amorties,0,,,0,,,0,0
402453,1,6,%,1,intérêt aux actions,1,,,0,,,0,0
402453,1,5,%,2,réserve,0,,,0,,,0,0
402471,1,5,%,1,réserve légale,0,,,0,,,0,0
402471,1,6,%,2,actions privilégiées,1,,,0,,,0,0
402471,2,15,%,3,conseil d’administration,0,,,0,,,0,0
402471,2,50,%,4,actions privilégiées,0,,,0,,,0,0
402471,2,35,%,5,actions ordinaires,0,,,0,,les  restants sont attribués jusqu’à concurrence de 25 francs aux actions ordinaires,0,0
402471,3,50,%,6,actions privilégiées,0,,,0,,,0,0
402471,3,50,%,7,actions ordinaires,0,,,0,,,0,0
402491,1,5,%,1,réserve légale,0,,,0,,,0,0
402491,1,5,%,2,intérêt aux actions,1,,,0,,,0,0
402491,2,10,%,3,administrateurs,0,,,0,,,0,0
402491,2,45,%,4,actionnaires,0,,,0,,,0,0
402491,2,45,%,5,parts de fondateur,0,,,0,,,0,0
402505,1,5,%,1,réserve légale,0,,,0,,,0,0
402505,1,5,%,2,intérêt aux actions,1,,,0,,,0,0
402505,2,10,%,3,conseil d’administration,0,,,0,,,0,0
402505,3,75,%,4,l’assemblée,0,,,0,,,0,0
402531,1,5,%,1,réserve légale,0,,,0,,,0,0
402531,1,5,%,2,actions de priorité,1,,,0,,,0,0
402531,2,5,%,3,intérêt aux actions,1,,,0,,,0,0
402531,3,5,%,4,conseil d’administration,0,,,0,,,0,0
402531,3,95,%,5,actions,0,,,0,,,0,0
402555,1,5,%,1,réserve légale,0,,,0,,,0,0
402555,1,4,%,2,intérêt aux actions privilégiées,1,,,0,,,0,0
402555,1,4,%,3,intérêt aux actions,1,,,0,,,0,0
402555,2,5,%,4,directeur,0,,,0,,,0,0
402555,2,15,%,5,administrateurs,0,,,0,,,0,0
402580,1,5,%,1,réserve légale,0,,,0,,,0,0
402580,1,4,%,2,intérêt aux actions,1,,,0,,,0,0
402580,2,10,%,3,conseil d’administration,0,,,0,,,0,0
402580,2,90,%,4,actions,0,,,0,,,0,0
402599,1,5,%,1,réserve légale,0,,,0,,,0,0
402599,1,4,%,2,actions de priorité,1,,,0,,,0,0
402599,1,5,%,3,actions ordinaires,0,,,0,,,0,0
402599,2,7,%,4,personnel,0,,,0,,,0,0
402599,2,5,%,5,conseil d’administration,0,,,0,,,0,0
402599,2,50,%,6,actions,0,,,0,,,0,0
402622,2,5,%,1,réserve légale,0,,,0,,,0,0
402622,2,5,%,2,administrateurs,0,,,0,,,0,0
402639,1,5,%,1,réserve légale,0,,,0,,,0,0
402639,1,4,%,2,intérêt aux actions,1,,,0,,,0,0
402639,2,5,%,3,actions,0,,,0,,,0,0
402655,1,5,%,1,réserve légale,0,,,0,,,0,0
402655,1,10,%,2,conseil d’administration,0,,,0,,,0,0
402655,1,90,%,3,actions,0,,,0,,,0,0
402673,1,5,%,1,réserve légale,0,,,0,,,0,0
402673,1,5,%,2,intérêt aux actions,1,,,0,,,0,0
402673,2,10,%,3,conseil d’administration,0,,,0,,,0,0
402673,2,90,%,4,actions,0,,,0,,,0,0
402693,1,5,%,1,réserve légale,0,,,0,,,0,0
402693,1,5,%,2,intérêt aux actions,1,,,0,,,0,0
402706,1,5,%,1,réserve légale,0,,,0,,,0,0
402706,1,5,%,2,intérêt aux actions,1,,,0,,,0,0
402706,2,10,%,3,conseil d’administration,0,,,0,,,0,0
402723,1,5,%,1,réserve légale,0,,,0,,,0,0
402723,1,5,%,2,intérêt aux actions,1,,,0,,,0,0
402723,2,15,%,3,conseil d’administration,0,,,0,,,0,0
402723,2,85,%,4,actions,0,,,0,,,0,0
402740,1,6,%,1,intérêt aux actions,1,,,0,,,0,0
402740,1,5,%,2,réserve,0,,,0,,,0,0
402758,1,5,%,1,réserve légale,0,,,0,,,0,0
402758,1,5,%,2,intérêt aux actions,1,,,0,,,0,0
402758,2,85,%,3,actions,0,,,0,,,0,0
402758,2,15,%,4,conseil d’administration,0,,,0,,,0,0
402826,1,5,%,1,réserve légale,0,,,0,,,0,0
402826,1,4,%,2,intérêt aux actions,1,,,0,,,0,0
402826,2,15,%,3,conseil d’administration,0,,,0,,,0,0
402826,2,85,%,4,actions,0,,,0,,,0,0
402862,1,10,%,1,réserve,0,,,0,,,0,0
402899,1,2,%,1,réserve légale,0,,,0,,,0,0
402899,2,8,%,2,actionnaires,0,,,0,,,0,0
402899,3,50,%,3,gouvernement,0,,,0,,,0,0
402899,3,2,%,4,actions,0,,,0,,,0,0
402899,3,75,%,5,gouvernement,0,,,0,,,0,0
402899,3,25,%,6,actions,0,,,0,,,0,0
402914,1,4,%,1,intérêt aux actions,1,,,0,,,0,0
402914,1,5,%,2,fonds de réserve,0,,,0,,,0,0
402914,2,15,%,3,conseil d’administration,0,,,0,,,0,0
402914,2,85,%,4,actions,0,,,0,,,0,0
402969,1,5,%,1,réserve,0,,,0,,,0,0
402969,1,6,%,2,actions de préférence,1,,,0,,,0,0
402969,1,6,%,3,actions de préférence,0,,,0,,,0,0
402969,1,5,%,4,actions de préférence,1,,,0,,,0,0
402969,1,25,Francs,5,parts bénéficiaires,0,,,0,,et des parts bénéficiaires jusqu’à concurrence de 25 francs par action ordinaire et par part bénéficiaire),0,0
402969,2,10,%,6,conseil d’administration,0,aux actions (sauf prélèvement pour le fonds de prévoyance),True,0,,,0,0
403006,1,5,%,1,réserve légale,0,,,0,,,0,0
403019,1,3,%,1,fonds de réserve,0,,,0,,,0,0
403019,1,3,%,2,actions,0,,,0,,,0,0
403019,1,1,%,3,conseil d’administration,0,,,0,,,0,0
403019,1,1,%,4,personnel,0,,,0,,,0,0
403019,1,90,%,5,actions,0,,,0,,,0,0
403053,1,5,%,1,réserve légale,0,,,0,,,0,0
403053,1,3,%,2,intérêt aux actions,1,,,0,,,0,0
403053,2,10,%,3,actions,0,,,0,,,0,0
403053,3,1,%,4,chaque membre du conseil,0,,,0,,,1,0
403072,1,1962,%,1,intérêt aux actions,1,,,0,,,0,0
403090,1,5,%,1,réserve légale,0,,,0,,,0,0
403090,1,80,%,2,intérêt aux actions,1,,,0,,,0,0
403090,2,10,%,3,administrateurs,0,,,0,,,0,0
403090,2,10,%,4,conseil d’administration,0,,,0,,,0,0
403090,2,80,%,5,actions amorties et non amorties,0,,,0,,,0,0
403108,1,2,%,1,réserve légale,0,,,0,,,0,0
403108,1,4,%,2,intérêt aux actions,1,,,0,,,0,0
403108,1,4,%,3,Gouvernement,0,,,0,,,0,0
403108,2,75,%,4,gouvernement,0,,,0,,,0,0
403108,2,25,%,5,actionnaires,0,,,0,,,0,0
403168,1,4,%,1,intérêt aux actions privilégiées,1,,,0,,,0,0
403168,1,4,%,2,actions ordinaires,0,,,0,,,0,0
403217,1,5,%,1,intérêt aux actions,1,,,0,,,0,0
403217,1,5,%,2,fonds de réserve,0,,,0,,,0,0
403217,2,4,%,3,conseil d’administration,0,,,0,,,0,0
403217,2,6,%,4,fondateur,0,aux actions sauf prélèvement pour fonds de prévoyance),True,0,,,0,0
403262,1,5,%,1,intérêt aux actions,1,,,0,,,0,0
403262,2,5,%,2,fonds de réserve,0,,,0,,,0,0
403296,1,5,%,1,réserve légale,0,,,0,,,0,0
403296,1,4,%,2,intérêt aux actions,1,,,0,,,0,0
403296,2,47,%,3,actions de capital et de jouissance,0,,,0,,,0,0
403296,2,47,%,4,actions de dividende,0,,,0,,,0,0
403296,2,5,%,5,conseil d’administration,0,,,0,,,0,0
403314,1,5,%,1,fonds de prévoyance,0,,,0,,,0,0
403352,1,2,%,1,réserve légale,0,,,0,,,0,0
403352,1,3,%,2,actions,1,,,0,,,0,0
403352,2,6,%,3,actionnaires,0,,,0,,,0,0
403448,1,1,%,1,actions,0,,,0,,,0,0
403448,2,5,%,2,réserve,0,,,0,,,0,0
403468,1,2,%,1,réserve légale,0,,,0,,,0,0
403468,2,50,%,2,actionnaires,0,,,0,,,0,0
403499,1,3,%,1,intérêt aux actions,1,,,0,,,0,0
403499,2,5,%,2,fonds de réserve,0,,,0,,,0,0
403541,1,5,%,1,réserve légale,0,,,0,,,0,0
403541,1,5,Francs,2,intérêt aux actions,1,,,0,,,0,0
403576,1,3,%,1,réserve légale,0,,,0,,,0,0
403599,1,5,%,1,réserve légale,0,,,0,,,0,0
403599,1,5,%,2,intérêt aux actions,1,,,0,,,0,0
403599,2,25,%,3,fonds de prévoyance,0,,,0,,au maximum pour le fonds de prévoyance,0,0
403599,3,10,%,4,conseil d’administration,0,,,0,,,0,0
403599,3,90,%,5,actions,0,,,0,,,0,0
403617,1,5,%,1,réserve légale,0,,,0,,,0,0
403617,1,4,%,2,intérêt aux actions,1,,,0,,,0,0
403633,1,5,%,1,réserve légale,0,,,0,,,0,0
403633,1,3,%,2,intérêt aux actions,1,,,0,,,0,0
403633,2,10,%,3,actions,0,,,0,,,0,0
403633,3,1,%,4,chaque membre du conseil,0,,,0,,,1,0
403656,1,5,%,1,réserve légale,0,,,0,,,0,0
403656,1,5,%,2,actions de priorité,1,,,0,,,0,0
403656,2,40,%,3,actions de priorité,0,,,0,,,0,0
403656,2,60,%,4,actions ordinaires,0,,,0,,aux actions ordinaires jusqu’à concurrence,0,0
403656,2,3,%,5,actions ordinaires,0,,,0,,,0,0
